node_id,article_id,entity,entity_type,cluster,topic,sentiment,downloaded_date
2626,426824,Scott Goldenberg,PERSON,7,4,0.5423,2022-03-25
2622,426824,Familia,GPE,7,4,0.5423,2022-03-25
2627,426824,Board of Directors,ORG,7,4,0.5423,2022-03-25
2624,426824,TJX,ORG,7,4,0.1779,2022-03-25
2622,426824,Familia,GPE,7,4,0.1779,2022-03-25
2624,426824,TJX,ORG,7,4,0.7269,2022-03-25
2622,426824,Familia,GPE,7,4,0.7269,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
2628,426824,H&M Group,ORG,7,4,-0.7269,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.7269,2022-03-25
2628,426824,H&M Group,ORG,7,4,0.0,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,0.4215,2022-03-25
2629,426824,Comcast,ORG,7,4,0.4215,2022-03-25
2630,426824,the NBCUniversal Film and Entertainment,ORG,7,4,0.4215,2022-03-25
2631,426824,NBCUniversal,ORG,7,4,0.4215,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.6249,2022-03-25
2632,426824,Universal Pictures,ORG,7,4,-0.6249,2022-03-25
136,426824,Russia,GPE,7,4,-0.6249,2022-03-25
115,426824,American,NORP,7,4,0.0,2022-03-25
2633,426824,Paramount Global,ORG,7,4,0.0,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.7717,2022-03-25
136,426824,Russia,GPE,7,4,-0.7717,2022-03-25
2634,426824,The Lost City,GPE,7,4,-0.7717,2022-03-25
2635,426824,Sonic,NORP,7,4,-0.7717,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.6249,2022-03-25
136,426824,Russia,GPE,7,4,-0.6249,2022-03-25
1551,426824,Google,ORG,7,4,0.4215,2022-03-25
2636,426824,RT & Sputnik YouTube's,ORG,7,4,-0.3818,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,0.0,2022-03-25
136,426824,Russia,GPE,7,4,-0.5106,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.5106,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.7579,2022-03-25
136,426824,Russia,GPE,7,4,-0.7579,2022-03-25
2637,426824,Morbius,ORG,7,4,-0.7579,2022-03-25
2638,426824,Sony Pictures Entertainment,ORG,7,4,0.1343,2022-03-25
2639,426824,The Walt Disney Company,ORG,7,4,0.4215,2022-03-25
115,426824,American,NORP,7,4,0.4215,2022-03-25
85,426824,ABC News,ORG,7,4,0.4215,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.7964,2022-03-25
136,426824,Russia,GPE,7,4,-0.7964,2022-03-25
2640,426824,Pixar,PERSON,7,4,-0.7964,2022-03-25
2641,426824,NGO,ORG,7,4,-0.5106,2022-03-25
133,426824,Ukraine,GPE,7,4,-0.3182,2022-03-25
137,426824,Belarus,GPE,7,4,-0.3182,2022-03-25
136,426824,Russia,GPE,7,4,-0.3182,2022-03-25
136,426824,Russia,GPE,7,4,0.0,2022-03-25
162,426824,ABC News',ORG,7,4,0.0,2022-03-25
875,426824,Justin Gomez,PERSON,7,4,0.0,2022-03-25
2642,426824,Will Kim,PERSON,7,4,0.0,2022-03-25
2643,426824,Christine Theodorou,PERSON,7,4,0.0,2022-03-25
2644,426824,William Gretsky,PERSON,7,4,0.0,2022-03-25
2645,426824,Zunaira Zaki,PERSON,7,4,0.0,2022-03-25
2646,426824,Alexandra Faul,PERSON,7,4,0.0,2022-03-25
2647,426824,Victor Ordonez,PERSON,7,4,0.0,2022-03-25
2648,426824,Matt Foster,PERSON,7,4,0.0,2022-03-25
2649,426824,Isabella Murray,PERSON,7,4,0.0,2022-03-25
2650,426824,Peter Madden,PERSON,7,4,0.0,2022-03-25
136,2015530,Russia,GPE,7,7,-0.836,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.836,2022-03-27
1832,2015530,North African,NORP,7,7,-0.836,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.836,2022-03-27
232,2015530,Russian,NORP,7,7,-0.836,2022-03-27
2651,2015530,BEIRUT -- Layal Aswad,ORG,7,7,-0.836,2022-03-27
2652,2015530,Lebanon,GPE,7,7,-0.836,2022-03-27
136,2015530,Russia,GPE,7,7,-0.1779,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.1779,2022-03-27
2652,2015530,Lebanon,GPE,7,7,-0.6808,2022-03-27
1494,2015530,Iraq,GPE,7,7,-0.6808,2022-03-27
467,2015530,Syria,GPE,7,7,-0.6808,2022-03-27
2653,2015530,Sudan,GPE,7,7,-0.6808,2022-03-27
1564,2015530,Yemen,GPE,7,7,-0.6808,2022-03-27
133,2015530,Ukraine,GPE,7,7,0.2023,2022-03-27
136,2015530,Russia,GPE,7,7,0.2023,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.5994,2022-03-27
2654,2015530,North Africa,GPE,7,7,-0.5994,2022-03-27
2655,2015530,Lama Fakih,PERSON,7,7,0.4404,2022-03-27
2654,2015530,North Africa,GPE,7,7,0.4404,2022-03-27
1663,2015530,Human Rights Watch,ORG,7,7,0.4404,2022-03-27
2656,2015530,Kristalina Georgieva,PERSON,7,7,-0.2263,2022-03-27
476,2015530,the International Monetary Fund,ORG,7,7,-0.2263,2022-03-27
2657,2015530,Georgieva,PERSON,7,7,-0.4767,2022-03-27
1385,2015530,Qatar,GPE,7,7,-0.4767,2022-03-27
1494,2015530,Iraq,GPE,7,7,-0.743,2022-03-27
2653,2015530,Sudan,GPE,7,7,-0.743,2022-03-27
2658,2015530,Fakih,PERSON,7,7,-0.8918,2022-03-27
1573,2015530,Arab,NORP,7,7,-0.9136,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.9136,2022-03-27
2659,2015530,Palestinians,NORP,7,7,-0.7783,2022-03-27
2660,2015530,Lebanese,NORP,7,7,-0.7783,2022-03-27
1565,2015530,Yemenis,NORP,7,7,-0.7783,2022-03-27
2000,2015530,Syrians,NORP,7,7,-0.7783,2022-03-27
467,2015530,Syria,GPE,7,7,0.6908,2022-03-27
2661,2015530,Joyce Msuya,PERSON,7,7,0.6908,2022-03-27
391,2015530,the United Nations,ORG,7,7,0.6908,2022-03-27
352,2015530,the U.N. Security Council,ORG,7,7,0.6908,2022-03-27
1564,2015530,Yemen,GPE,7,7,-0.5994,2022-03-27
386,2015530,U.N.,ORG,7,7,0.0,2022-03-27
1564,2015530,Yemen,GPE,7,7,0.0,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.5574,2022-03-27
386,2015530,U.N.,ORG,7,7,0.0,2022-03-27
2662,2015530,Ghalib al-Najjar,PERSON,7,7,-0.3612,2022-03-27
1570,2015530,Yemeni,NORP,7,7,-0.3612,2022-03-27
1576,2015530,Sanaa,GPE,7,7,-0.3612,2022-03-27
2652,2015530,Lebanon,GPE,7,7,-0.8519,2022-03-27
2663,2015530,Beirut,GPE,7,7,-0.4939,2022-03-27
2664,2015530,Hani Bohsali,PERSON,7,7,0.0,2022-03-27
2652,2015530,Lebanon,GPE,7,7,0.0,2022-03-27
133,2015530,Ukraine,GPE,7,7,0.0,2022-03-27
136,2015530,Russia,GPE,7,7,0.0,2022-03-27
2665,2015530,Bohsali,PERSON,7,7,-0.6124,2022-03-27
2652,2015530,Lebanon,GPE,7,7,0.0258,2022-03-27
2666,2015530,Aswad’s,ORG,7,7,0.0,2022-03-27
2667,2015530,Picon,ORG,7,7,0.3612,2022-03-27
2668,2015530,Aswad,PERSON,7,7,0.3612,2022-03-27
467,2015530,Syria,GPE,7,7,-0.9451,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.9451,2022-03-27
2006,2015530,Damascus,GPE,7,7,-0.1298,2022-03-27
2669,2015530,Egypt,GPE,7,7,-0.101,2022-03-27
70,2015530,Associated Press,ORG,7,7,0.2732,2022-03-27
2670,2015530,Cairo,GPE,7,7,0.2732,2022-03-27
2671,2015530,Egyptians,NORP,7,7,0.2732,2022-03-27
909,2015530,Muslim,NORP,7,7,0.1531,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.8204,2022-03-27
2672,2015530,Doaa el-Sayed,PERSON,7,7,0.128,2022-03-27
2673,2015530,Egyptian,NORP,7,7,0.128,2022-03-27
546,2015530,Libya,GPE,7,7,-0.765,2022-03-27
2674,2015530,Gaza,GPE,7,7,-0.7096,2022-03-27
133,2015530,Ukraine,GPE,7,7,-0.7096,2022-03-27
2675,2015530,Palestinian,NORP,7,7,-0.7096,2022-03-27
2676,2015530,Fayeq Abu Aker,PERSON,7,7,0.0,2022-03-27
2674,2015530,Gaza,GPE,7,7,0.0,2022-03-27
959,2015530,Turkish,NORP,7,7,0.0,2022-03-27
2677,2015530,Aker,PERSON,7,7,-0.5994,2022-03-27
2669,2015530,Egypt,GPE,7,7,-0.5994,2022-03-27
2674,2015530,Gaza,GPE,7,7,0.0,2022-03-27
70,2015530,Associated Press,ORG,7,7,0.0,2022-03-27
2678,2015530,Bassem Mroue,ORG,7,7,0.0,2022-03-27
2663,2015530,Beirut,GPE,7,7,0.0,2022-03-27
2679,2015530,Sammy Magdy,PERSON,7,7,0.0,2022-03-27
2670,2015530,Cairo,GPE,7,7,0.0,2022-03-27
2680,2015530,Wafaa Shurafa,PERSON,7,7,0.0,2022-03-27
2681,2015530,Gaza City,GPE,7,7,0.0,2022-03-27
2682,2015530,Rami Musa,PERSON,7,7,0.0,2022-03-27
2683,2015530,Benghazi,GPE,7,7,0.0,2022-03-27
546,2015530,Libya,GPE,7,7,0.0,2022-03-27
232,455511,Russian,NORP,7,6,-0.5106,2022-03-28
797,455511,White House,ORG,7,6,0.0772,2022-03-28
204,455511,Biden,PERSON,7,6,0.0772,2022-03-28
240,455511,Putin,PERSON,7,6,0.0772,2022-03-28
13,455511,Joe Biden,PERSON,7,6,0.0772,2022-03-28
232,455511,Russian,NORP,7,6,0.0772,2022-03-28
233,455511,Vladimir Putin,PERSON,7,6,0.0772,2022-03-28
204,455511,Biden,PERSON,7,6,-0.2732,2022-03-28
258,455511,Poland,GPE,7,6,-0.2732,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.2732,2022-03-28
232,455511,Russian,NORP,7,6,-0.2732,2022-03-28
204,455511,Biden,PERSON,7,6,-0.4215,2022-03-28
240,455511,Putin,PERSON,7,6,-0.4215,2022-03-28
240,455511,Putin,PERSON,7,6,-0.802,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.802,2022-03-28
204,455511,Biden,PERSON,7,6,-0.6705,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.34,2022-03-28
204,455511,Biden,PERSON,7,6,0.3716,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
85,455511,ABC News,ORG,7,6,0.1461,2022-03-28
797,455511,White House,ORG,7,6,0.1461,2022-03-28
2016,455511,Mary Bruce,PERSON,7,6,0.1461,2022-03-28
240,455511,Putin,PERSON,7,6,0.1461,2022-03-28
204,455511,Biden,PERSON,7,6,0.1461,2022-03-28
204,455511,Biden,PERSON,7,6,-0.4588,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,-0.1695,2022-03-28
232,455511,Russian,NORP,7,6,-0.1695,2022-03-28
232,455511,Russian,NORP,7,6,0.0,2022-03-28
232,455511,Russian,NORP,7,6,0.0,2022-03-28
266,455511,NATO,ORG,7,6,0.8104,2022-03-28
133,455511,Ukraine,GPE,7,6,0.8104,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,-0.5106,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
772,455511,the White House,ORG,7,6,0.0,2022-03-28
200,455511,Democrats,NORP,7,6,0.0,2022-03-28
136,455511,Russia,GPE,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
136,455511,Russia,GPE,7,6,0.0,2022-03-28
797,455511,White House,ORG,7,6,0.0,2022-03-28
772,455511,the White House,ORG,7,6,-0.5719,2022-03-28
240,455511,Putin,PERSON,7,6,-0.5719,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.5719,2022-03-28
355,455511,State,ORG,7,6,-0.5719,2022-03-28
623,455511,Antony Blinken,PERSON,7,6,-0.5719,2022-03-28
136,455511,Russia,GPE,7,6,0.0258,2022-03-28
232,455511,Russian,NORP,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,-0.7269,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
136,455511,Russia,GPE,7,6,0.0,2022-03-28
234,455511,Russians,NORP,7,6,0.0,2022-03-28
244,455511,Kremlin,ORG,7,6,0.0,2022-03-28
244,455511,Kremlin,ORG,7,6,0.0,2022-03-28
305,455511,Dmitry Peskov,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
258,455511,Poland,GPE,7,6,0.0,2022-03-28
681,455511,France,GPE,7,6,0.0,2022-03-28
313,455511,Emmanuel Macron,PERSON,7,6,0.0,2022-03-28
204,455511,Biden,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
240,455511,Putin,PERSON,7,6,0.0,2022-03-28
1799,455511,Macron,PERSON,7,6,0.0,2022-03-28
681,455511,France,GPE,7,6,0.0,2022-03-28
136,455511,Russia,GPE,7,6,-0.2856,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.2856,2022-03-28
204,455511,Biden,PERSON,7,6,0.1477,2022-03-28
133,455511,Ukraine,GPE,7,6,0.1477,2022-03-28
55,455511,Americans,NORP,7,6,0.1477,2022-03-28
85,455511,ABC News,ORG,7,6,-0.2263,2022-03-28
55,455511,Americans,NORP,7,6,-0.2263,2022-03-28
204,455511,Biden,PERSON,7,6,-0.2263,2022-03-28
232,455511,Russian,NORP,7,6,-0.2263,2022-03-28
204,455511,Biden,PERSON,7,6,-0.6597,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.6597,2022-03-28
232,455511,Russian,NORP,7,6,-0.7783,2022-03-28
240,455511,Putin,PERSON,7,6,-0.7783,2022-03-28
2684,455511,The State Department,ORG,7,6,-0.2263,2022-03-28
232,455511,Russian,NORP,7,6,-0.2263,2022-03-28
133,455511,Ukraine,GPE,7,6,-0.2263,2022-03-28
240,455511,Putin,PERSON,7,6,-0.2263,2022-03-28
2685,1896851,U_N,ORG,7,9,-0.9153,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.9153,2022-03-29
1192,1896851,Warsaw,GPE,7,9,0.7829,2022-03-29
1859,1896851,UNITED NATIONS,ORG,7,9,0.7829,2022-03-29
386,1896851,U.N.,ORG,7,9,-0.9217,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.9217,2022-03-29
135,1896851,Ukrainian,NORP,7,9,-0.9217,2022-03-29
234,1896851,Russians,NORP,7,9,-0.9217,2022-03-29
458,1896851,David Beasley,PERSON,7,9,0.34,2022-03-29
459,1896851,the U.N. World Food Program,ORG,7,9,0.34,2022-03-29
352,1896851,the U.N. Security Council,ORG,7,9,0.34,2022-03-29
136,1896851,Russia,GPE,7,9,-0.128,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.128,2022-03-29
2686,1896851,Beasley,ORG,7,9,-0.128,2022-03-29
1564,1896851,Yemen,GPE,7,9,-0.2732,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.7717,2022-03-29
2669,1896851,Egypt,GPE,7,9,-0.7717,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.7717,2022-03-29
2652,1896851,Lebanon,GPE,7,9,-0.7717,2022-03-29
2686,1896851,Beasley,ORG,7,9,-0.7717,2022-03-29
133,1896851,Ukraine,GPE,7,9,0.0,2022-03-29
136,1896851,Russia,GPE,7,9,0.0,2022-03-29
2687,1896851,The World Food Program,ORG,7,9,0.0,2022-03-29
133,1896851,Ukraine,GPE,7,9,0.0,2022-03-29
2686,1896851,Beasley,ORG,7,9,0.5574,2022-03-29
2688,1896851,the World Food Program,ORG,7,9,0.5574,2022-03-29
133,1896851,Ukraine,GPE,7,9,0.5574,2022-03-29
2686,1896851,Beasley,ORG,7,9,-0.6249,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.6249,2022-03-29
2689,1896851,Sahel,PERSON,7,9,-0.6249,2022-03-29
2688,1896851,the World Food Program,ORG,7,9,-0.4404,2022-03-29
37,1896851,U.S.,GPE,7,9,-0.5423,2022-03-29
355,1896851,State,ORG,7,9,-0.5423,2022-03-29
2690,1896851,Wendy Sherman,PERSON,7,9,-0.5423,2022-03-29
1348,1896851,Vladimir,PERSON,7,9,-0.5423,2022-03-29
240,1896851,Putin,PERSON,7,9,-0.5423,2022-03-29
136,1896851,Russia,GPE,7,9,0.0,2022-03-29
232,1896851,Russian,NORP,7,9,-0.4767,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.4767,2022-03-29
2691,1896851,Sherman,PERSON,7,9,-0.1779,2022-03-29
232,1896851,Russian,NORP,7,9,-0.1779,2022-03-29
136,1896851,Russia,GPE,7,9,0.0,2022-03-29
135,1896851,Ukrainian,NORP,7,9,0.0,2022-03-29
2652,1896851,Lebanon,GPE,7,9,0.3612,2022-03-29
2692,1896851,Pakistan,GPE,7,9,0.3612,2022-03-29
546,1896851,Libya,GPE,7,9,0.3612,2022-03-29
2693,1896851,Tunisia,GPE,7,9,0.3612,2022-03-29
1564,1896851,Yemen,GPE,7,9,0.3612,2022-03-29
1585,1896851,Morocco,GPE,7,9,0.3612,2022-03-29
135,1896851,Ukrainian,GPE,7,9,0.3612,2022-03-29
2691,1896851,Sherman,PERSON,7,9,0.3612,2022-03-29
136,1896851,Russia,GPE,7,9,0.7891,2022-03-29
386,1896851,U.N.,ORG,7,9,0.7891,2022-03-29
2694,1896851,Vassily Nebenzia,ORG,7,9,0.7891,2022-03-29
232,1896851,Russian,NORP,7,9,0.7891,2022-03-29
136,1896851,Russia,GPE,7,9,0.1779,2022-03-29
135,1896851,Ukrainian,NORP,7,9,0.1779,2022-03-29
133,1896851,Ukraine,GPE,7,9,0.1779,2022-03-29
136,1896851,Russia,GPE,7,9,0.1779,2022-03-29
136,1896851,Russia,GPE,7,9,-0.6808,2022-03-29
136,1896851,Russia,GPE,7,9,-0.6808,2022-03-29
2695,1896851,Nebenzia,PERSON,7,9,-0.6808,2022-03-29
2691,1896851,Sherman,PERSON,7,9,-0.0258,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.0258,2022-03-29
240,1896851,Putin,PERSON,7,9,-0.5994,2022-03-29
136,1896851,Russia,GPE,7,9,0.0,2022-03-29
37,1896851,U.S.,GPE,7,9,0.0,2022-03-29
681,1896851,France,GPE,7,9,-0.128,2022-03-29
1290,1896851,Mexico,GPE,7,9,-0.128,2022-03-29
2696,1896851,the General Assembly’s,ORG,7,9,-0.128,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.128,2022-03-29
312,1896851,French,NORP,7,9,-0.6369,2022-03-29
2697,1896851,Nicolas De Riviere,PERSON,7,9,-0.6369,2022-03-29
385,1896851,the Security Council,ORG,7,9,-0.6369,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.6369,2022-03-29
136,1896851,Russia,GPE,7,9,-0.6369,2022-03-29
136,1896851,Russia,GPE,7,9,-0.6369,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.6369,2022-03-29
136,1896851,Russia,GPE,7,9,-0.6597,2022-03-29
133,1896851,Ukraine,GPE,7,9,-0.6597,2022-03-29
1145,502563,NASA,ORG,7,9,-0.7096,2022-03-30
1145,502563,NASA,ORG,7,9,-0.7096,2022-03-30
232,502563,Russian,NORP,7,9,-0.7096,2022-03-30
37,502563,U.S.,GPE,7,9,-0.7096,2022-03-30
2698,502563,Mark Vande Hei,PERSON,7,9,0.0,2022-03-30
1389,502563,Kazakhstan,GPE,7,9,0.0,2022-03-30
2699,502563,the Russian Space Agency’s,ORG,7,9,0.0,2022-03-30
2700,502563,Pyotr Dubrov,PERSON,7,9,0.0,2022-03-30
2701,502563,Anton Shkaplerov,PERSON,7,9,0.0,2022-03-30
2702,502563,Vande Hei,PERSON,7,9,0.2732,2022-03-30
2703,502563,Kazakh,PERSON,7,9,0.2732,2022-03-30
2702,502563,Vande Hei,PERSON,7,9,0.0,2022-03-30
37,502563,U.S.,GPE,7,9,-0.3903,2022-03-30
136,502563,Russia,GPE,7,9,-0.3903,2022-03-30
233,502563,Vladimir Putin,PERSON,7,9,-0.3903,2022-03-30
133,502563,Ukraine,GPE,7,9,-0.3903,2022-03-30
1145,502563,NASA,ORG,7,9,0.4939,2022-03-30
2240,502563,Houston,GPE,7,9,0.4939,2022-03-30
136,502563,Russia,GPE,7,9,-0.34,2022-03-30
133,502563,Ukraine,GPE,7,9,-0.34,2022-03-30
2702,502563,Vande Hei,ORG,7,9,-0.34,2022-03-30
232,502563,Russian,NORP,7,9,-0.34,2022-03-30
2702,502563,Vande Hei,ORG,7,9,0.0,2022-03-30
2704,502563,Dubrov,PERSON,7,9,0.0,2022-03-30
2705,502563,Shkaplerov,ORG,7,9,0.0,2022-03-30
232,502563,Russian,NORP,7,9,0.0,2022-03-30
2704,502563,Dubrov,PERSON,7,9,0.0,2022-03-30
2705,502563,Shkaplerov,PERSON,7,9,0.0,2022-03-30
2705,502563,Shkaplerov,ORG,7,9,0.0,2022-03-30
1145,502563,NASA,ORG,7,9,0.0,2022-03-30
343,502563,European,NORP,7,9,-0.8225,2022-03-30
232,502563,Russian,NORP,7,9,-0.8225,2022-03-30
136,502563,Russia,GPE,7,9,-0.8225,2022-03-30
2702,502563,Vande Hei,PERSON,7,9,0.0,2022-03-30
1145,502563,NASA,ORG,7,9,0.0,2022-03-30
2704,502563,Dubrov,PERSON,7,9,0.4588,2022-03-30
136,502563,Russia,GPE,7,9,0.4588,2022-03-30
1145,502563,NASA,ORG,7,9,0.4767,2022-03-30
2706,502563,Scott Kelly,PERSON,7,9,0.4767,2022-03-30
734,502563,Kelly,PERSON,7,9,0.3612,2022-03-30
1145,502563,NASA,ORG,7,9,0.3612,2022-03-30
2702,502563,Vande Hei,ORG,7,9,-0.0191,2022-03-30
1145,502563,NASA,ORG,7,9,-0.0191,2022-03-30
2707,502563,Julie,PERSON,7,9,0.0,2022-03-30
234,502563,Russians,NORP,7,9,0.0258,2022-03-30
55,502563,Americans,NORP,7,9,0.0258,2022-03-30
362,502563,German,NORP,7,9,0.0258,2022-03-30
2708,502563,SpaceX,ORG,7,9,0.5574,2022-03-30
2709,502563,Elon Musk’s SpaceX,PERSON,7,9,0.0,2022-03-30
1145,502563,NASA,ORG,7,9,0.0,2022-03-30
136,502563,Russia,GPE,7,9,-0.2732,2022-03-30
1145,502563,NASA,ORG,7,9,-0.2732,2022-03-30
2710,502563,Vande Hei's,ORG,7,9,0.0,2022-03-30
2240,502563,Houston,GPE,7,9,0.0,2022-03-30
2711,502563,Axiom,ORG,7,9,0.0,2022-03-30
2506,502563,The Associated Press Health and Science Department,ORG,7,9,0.4019,2022-03-30
2507,502563,the Howard Hughes Medical Institute’s Department of Science Education,ORG,7,9,0.4019,2022-03-30
138,502563,AP,ORG,7,9,0.3182,2022-03-30
2698,517635,Mark Vande Hei,ORG,7,1,0.0,2022-03-30
115,517635,American,NORP,7,1,0.0,2022-03-30
1145,517635,NASA,ORG,7,1,0.0,2022-03-30
1289,517635,US,GPE,7,1,0.0,2022-03-30
1145,517635,NASA,ORG,7,1,0.0,2022-03-30
2698,517635,Mark Vande Hei,PERSON,7,1,0.0,2022-03-30
2702,517635,Vande Hei,ORG,7,1,-0.6369,2022-03-30
232,517635,Russian,NORP,7,1,-0.6369,2022-03-30
136,517635,Russia,GPE,7,1,-0.6369,2022-03-30
37,517635,U.S.,GPE,7,1,-0.6369,2022-03-30
133,517635,Ukraine,GPE,7,1,-0.6369,2022-03-30
2702,517635,Vande Hei,PERSON,7,1,0.0,2022-03-30
232,517635,Russian,NORP,7,1,0.0,2022-03-30
2700,517635,Pyotr Dubrov,PERSON,7,1,0.0,2022-03-30
2701,517635,Anton Shkaplerov,PERSON,7,1,0.0,2022-03-30
2712,517635,Dzhezkazgan,GPE,7,1,0.0,2022-03-30
1389,517635,Kazakhstan,GPE,7,1,0.0,2022-03-30
2713,517635,the International Space Station,ORG,7,1,0.0,2022-03-30
2714,517635,ET,PERSON,7,1,0.0,2022-03-30
2702,517635,Vande Hei,ORG,7,1,-0.4215,2022-03-30
1145,517635,NASA,ORG,7,1,-0.4215,2022-03-30
2706,517635,Scott Kelly,PERSON,7,1,0.0,2022-03-30
2702,517635,Vande Hei,ORG,7,1,0.0,2022-03-30
2715,517635,Moon,PERSON,7,1,0.0,2022-03-30
1145,517635,NASA,ORG,7,1,0.0,2022-03-30
2702,517635,Vande Hei,ORG,7,1,0.0,2022-03-30
856,517635,Mark,PERSON,7,1,0.0,2022-03-30
1145,517635,NASA,ORG,7,1,0.0,2022-03-30
2716,517635,Bill Nelson,PERSON,7,1,0.0,2022-03-30
2717,517635,Nelson,PERSON,7,1,0.8442,2022-03-30
1145,517635,NASA,ORG,7,1,0.8442,2022-03-30
856,517635,Mark,PERSON,7,1,0.8442,2022-03-30
2713,517635,the International Space Station,ORG,7,1,0.8442,2022-03-30
1145,517635,NASA,ORG,7,1,0.3182,2022-03-30
2702,517635,Vande Hei,ORG,7,1,0.3182,2022-03-30
1145,517635,NASA,ORG,7,1,0.3182,2022-03-30
2718,517635,Human Research Program,ORG,7,1,0.3182,2022-03-30
1145,517635,NASA,ORG,7,1,0.5719,2022-03-30
2715,517635,Moon,PERSON,7,1,0.5719,2022-03-30
2719,517635,Artemis,ORG,7,1,0.5719,2022-03-30
2710,517635,Vande Hei's,ORG,7,1,0.5719,2022-03-30
2720,517635,Karaganda,GPE,7,1,0.0,2022-03-30
1389,517635,Kazakhstan,GPE,7,1,0.0,2022-03-30
232,517635,Russian,NORP,7,1,0.0,2022-03-30
2702,517635,Vande Hei,ORG,7,1,0.0,2022-03-30
1145,517635,NASA,ORG,7,1,0.0,2022-03-30
2721,517635,Cologne,GPE,7,1,0.0,2022-03-30
336,517635,Germany,GPE,7,1,0.0,2022-03-30
2705,517635,Shkaplerov,PERSON,7,1,0.0,2022-03-30
2704,517635,Dubrov,PERSON,7,1,0.0,2022-03-30
2722,517635,Star City,GPE,7,1,0.0,2022-03-30
136,517635,Russia,GPE,7,1,0.0,2022-03-30
521,517635,ABC,ORG,7,1,0.0,2022-03-30
2723,517635,Jim Ryan,PERSON,7,1,0.0,2022-03-30
189,615461,Britain,GPE,7,4,-0.3442,2022-03-31
136,615461,Russia,GPE,7,4,-0.3442,2022-03-31
1411,615461,India,GPE,7,4,-0.3442,2022-03-31
230,615461,Moscow,GPE,7,4,-0.3442,2022-03-31
133,615461,Ukraine,GPE,7,4,-0.3442,2022-03-31
189,615461,Britain,GPE,7,4,-0.7594,2022-03-31
136,615461,Russia,GPE,7,4,-0.7594,2022-03-31
1411,615461,India,GPE,7,4,-0.7594,2022-03-31
2724,615461,Narendra Modi,PERSON,7,4,-0.7594,2022-03-31
