node_id,article_id,entity,entity_type,topic,sentiment,cluster_id,dominant_topic,downloaded_date,node
7569,2025595,Boston COVID,ORG,2,0.9957,0,0,2022-04-14,Boston COVID_0_0
7570,2025595,Boston,GPE,2,0.9957,0,0,2022-04-14,Boston_0_0
7571,2025595,COVID-19,ORG,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7572,2025595,holiday weekend,DATE,2,0.9957,0,0,2022-04-14,holiday weekend_0_0
7573,2025595,Wednesday,DATE,2,0.9957,0,0,2022-04-14,Wednesday_0_0
7574,2025595,the Boston Public Health Commission,ORG,2,0.9957,0,0,2022-04-14,the Boston Public Health Commission_0_0
7567,2025595,6.2%,PERCENT,2,0.9957,0,0,2022-04-14,6.2%_0_0
7568,2025595,5%,PERCENT,2,0.9957,0,0,2022-04-14,5%_0_0
7575,2025595,nearly three,CARDINAL,2,0.9957,0,0,2022-04-14,nearly three_0_0
7576,2025595,2.2%,PERCENT,2,0.9957,0,0,2022-04-14,2.2%_0_0
7577,2025595,one month ago,DATE,2,0.9957,0,0,2022-04-14,one month ago_0_0
7578,2025595,between ages 20 and 30,DATE,2,0.9957,0,0,2022-04-14,between ages 20 and 30_0_0
7570,2025595,Boston,GPE,2,0.9957,0,0,2022-04-14,Boston_0_0
7579,2025595,Passover,PRODUCT,2,0.9957,0,0,2022-04-14,Passover_0_0
7580,2025595,Easter,PERSON,2,0.9957,0,0,2022-04-14,Easter_0_0
7581,2025595,126th,ORG,2,0.9957,0,0,2022-04-14,126th_0_0
7582,2025595,the Boston Marathon,ORG,2,0.9957,0,0,2022-04-14,the Boston Marathon_0_0
7583,2025595,Monday,DATE,2,0.9957,0,0,2022-04-14,Monday_0_0
7584,2025595,BPHC,ORG,2,0.9957,0,0,2022-04-14,BPHC_0_0
7585,2025595,Bisola Ojikutu,PERSON,2,0.9957,0,0,2022-04-14,Bisola Ojikutu_0_0
7586,2025595,Public Health and Executive,ORG,2,0.9957,0,0,2022-04-14,Public Health and Executive_0_0
7584,2025595,BPHC,ORG,2,0.9957,0,0,2022-04-14,BPHC_0_0
7571,2025595,COVID-19,ORG,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7570,2025595,Boston,GPE,2,0.9957,0,0,2022-04-14,Boston_0_0
7587,2025595,BA.2,ORG,2,0.9957,0,0,2022-04-14,BA.2_0_0
7588,2025595,the Centers for Disease Control and Prevention,ORG,2,0.9957,0,0,2022-04-14,the Centers for Disease Control and Prevention_0_0
7589,2025595,more than 90%,PERCENT,2,0.9957,0,0,2022-04-14,more than 90%_0_0
7590,2025595,New England,LOC,2,0.9957,0,0,2022-04-14,New England_0_0
7591,2025595,Shira Doron,PERSON,2,0.9957,0,0,2022-04-14,Shira Doron_0_0
7592,2025595,Tufts Medical Center,ORG,2,0.9957,0,0,2022-04-14,Tufts Medical Center_0_0
7570,2025595,Boston,GPE,2,0.9957,0,0,2022-04-14,Boston_0_0
7593,2025595,ABC News,ORG,2,0.9957,0,0,2022-04-14,ABC News_0_0
7594,2025595,Paul Sax,PERSON,2,0.9957,0,0,2022-04-14,Paul Sax_0_0
7595,2025595,Brigham and Women's Hospital,ORG,2,0.9957,0,0,2022-04-14,Brigham and Women's Hospital_0_0
7570,2025595,Boston,GPE,2,0.9957,0,0,2022-04-14,Boston_0_0
7596,2025595,Western Europe,LOC,2,0.9957,0,0,2022-04-14,Western Europe_0_0
7597,2025595,BA.2 a few weeks ago,LAW,2,0.9957,0,0,2022-04-14,BA.2 a few weeks ago_0_0
7596,2025595,Western Europe,LOC,2,0.9957,0,0,2022-04-14,Western Europe_0_0
7571,2025595,COVID-19,ORG,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7598,2025595,the United States,GPE,2,0.9957,0,0,2022-04-14,the United States_0_0
7593,2025595,ABC News,ORG,2,0.9957,0,0,2022-04-14,ABC News_0_0
7599,2025595,"Tufts Medical Center, Doron",ORG,2,0.9957,0,0,2022-04-14,"Tufts Medical Center, Doron_0_0"
7571,2025595,COVID-19,PERSON,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7600,2025595,a few weeks ago,DATE,2,0.9957,0,0,2022-04-14,a few weeks ago_0_0
7601,2025595,Doron,PERSON,2,0.9957,0,0,2022-04-14,Doron_0_0
7602,2025595,one,CARDINAL,2,0.9957,0,0,2022-04-14,one_0_0
7571,2025595,COVID-19,PERSON,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7566,2025595,COVID,ORG,2,0.9957,0,0,2022-04-14,COVID_0_0
7603,2025595,Sax,PERSON,2,0.9957,0,0,2022-04-14,Sax_0_0
7584,2025595,BPHC,ORG,2,0.9957,0,0,2022-04-14,BPHC_0_0
7604,2025595,the holiday weekend,DATE,2,0.9957,0,0,2022-04-14,the holiday weekend_0_0
7603,2025595,Sax,PERSON,2,0.9957,0,0,2022-04-14,Sax_0_0
7571,2025595,COVID-19,ORG,2,0.9957,0,0,2022-04-14,COVID-19_0_0
7605,2025595,Paxlovid,PERSON,2,0.9957,0,0,2022-04-14,Paxlovid_0_0
7606,2025595,Pfizer,PERSON,2,0.9957,0,0,2022-04-14,Pfizer_0_0
7603,2025595,Sax,PERSON,2,0.9957,0,0,2022-04-14,Sax_0_0
7571,2025595,COVID-19,ORG,2,0.9957,0,0,2022-04-14,COVID-19_0_0
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
7607,2028224,Black Sea Fleet,ORG,5,-0.9971,4,9,2022-04-14,Black Sea Fleet_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
3167,2028224,Russian,NORP,5,-0.9971,4,9,2022-04-14,Russian_4_9
7608,2028224,Moskva The Russian Defense Ministry,ORG,5,-0.9971,4,9,2022-04-14,Moskva The Russian Defense Ministry_4_9
4308,2028224,Thursday,DATE,5,-0.9971,4,9,2022-04-14,Thursday_4_9
7607,2028224,Black Sea Fleet,LOC,5,-0.9971,4,9,2022-04-14,Black Sea Fleet_4_9
7609,2028224,Moskva,ORG,5,-0.9971,4,9,2022-04-14,Moskva_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
4795,2028224,Wednesday,DATE,5,-0.9971,4,9,2022-04-14,Wednesday_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
7610,2028224,Oleksiy Arestovych,PERSON,5,-0.9971,4,9,2022-04-14,Oleksiy Arestovych_4_9
7611,2028224,Anton Gerashchenko,PERSON,5,-0.9971,4,9,2022-04-14,Anton Gerashchenko_4_9
3155,2028224,Ukraine,GPE,5,-0.9971,4,9,2022-04-14,Ukraine_4_9
7612,2028224,Ministry of Internal Affairs,ORG,5,-0.9971,4,9,2022-04-14,Ministry of Internal Affairs_4_9
7613,2028224,Odessa Maksym Marchenko,PERSON,5,-0.9971,4,9,2022-04-14,Odessa Maksym Marchenko_4_9
7423,2028224,Telegram,GPE,5,-0.9971,4,9,2022-04-14,Telegram_4_9
3165,2028224,two,CARDINAL,5,-0.9971,4,9,2022-04-14,two_4_9
7614,2028224,the Black Sea,LOC,5,-0.9971,4,9,2022-04-14,the Black Sea_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
5140,2028224,Ukrainian,GPE,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
7615,2028224,510,CARDINAL,5,-0.9971,4,9,2022-04-14,510_4_9
7609,2028224,Moskva,ORG,5,-0.9971,4,9,2022-04-14,Moskva_4_9
7616,2028224,the Russian Defense Ministry,ORG,5,-0.9971,4,9,2022-04-14,the Russian Defense Ministry_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
7609,2028224,Moskva,ORG,5,-0.9971,4,9,2022-04-14,Moskva_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
5187,2028224,Defense Ministry,ORG,5,-0.9971,4,9,2022-04-14,Defense Ministry_4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
7609,2028224,Moskva,ORG,5,-0.9971,4,9,2022-04-14,Moskva_4_9
7617,2028224,About a half-dozen,CARDINAL,5,-0.9971,4,9,2022-04-14,About a half-dozen_4_9
7614,2028224,the Black Sea,LOC,5,-0.9971,4,9,2022-04-14,the Black Sea_4_9
6656,2028224,Pentagon,ORG,5,-0.9971,4,9,2022-04-14,Pentagon_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
6656,2028224,Pentagon,ORG,5,-0.9971,4,9,2022-04-14,Pentagon_4_9
7618,2028224,John Kirby,PERSON,5,-0.9971,4,9,2022-04-14,John Kirby_4_9
4308,2028224,Thursday,DATE,5,-0.9971,4,9,2022-04-14,Thursday_4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
7620,2028224,Slava,ORG,5,-0.9971,4,9,2022-04-14,Slava_4_9
7621,2028224,the Russian Navy,ORG,5,-0.9971,4,9,2022-04-14,the Russian Navy_4_9
7622,2028224,this morning,TIME,5,-0.9971,4,9,2022-04-14,this morning_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
7609,2028224,Moskva,ORG,5,-0.9971,4,9,2022-04-14,Moskva_4_9
7623,2028224,Russian Navy,ORG,5,-0.9971,4,9,2022-04-14,Russian Navy_4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
7624,2028224,MSNBC,ORG,5,-0.9971,4,9,2022-04-14,MSNBC_4_9
4308,2028224,Thursday,DATE,5,-0.9971,4,9,2022-04-14,Thursday_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
5140,2028224,Ukrainian,NORP,5,-0.9971,4,9,2022-04-14,Ukrainian_4_9
7616,2028224,the Russian Defense Ministry,ORG,5,-0.9971,4,9,2022-04-14,the Russian Defense Ministry_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
7625,2028224,Sevastopol,PRODUCT,5,-0.9971,4,9,2022-04-14,Sevastopol_4_9
6497,2028224,Crimea,GPE,5,-0.9971,4,9,2022-04-14,Crimea_4_9
7626,2028224,about 60 miles,QUANTITY,5,-0.9971,4,9,2022-04-14,about 60 miles_4_9
3177,2028224,Odessa,PERSON,5,-0.9971,4,9,2022-04-14,Odessa_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
7624,2028224,MSNBC,ORG,5,-0.9971,4,9,2022-04-14,MSNBC_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
4183,2028224,today,DATE,5,-0.9971,4,9,2022-04-14,today_4_9
7627,2028224,this afternoon,TIME,5,-0.9971,4,9,2022-04-14,this afternoon_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
3181,2028224,Russia,GPE,5,-0.9971,4,9,2022-04-14,Russia_4_9
7628,2028224,Navy,ORG,5,-0.9971,4,9,2022-04-14,Navy_4_9
3155,2028224,Ukraine,GPE,5,-0.9971,4,9,2022-04-14,Ukraine_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
7629,2028224,CNN,ORG,5,-0.9971,4,9,2022-04-14,CNN_4_9
7619,2028224,Kirby,PERSON,5,-0.9971,4,9,2022-04-14,Kirby_4_9
4134,2028224,U.S.,GPE,5,-0.9971,4,9,2022-04-14,U.S._4_9
3180,2028224,at least one,CARDINAL,5,-0.9971,4,9,2022-04-14,at least one_4_9
7630,2028224,-ABC News' Fidel Pavlenko,WORK_OF_ART,5,-0.9971,4,9,2022-04-14,-ABC News' Fidel Pavlenko_4_9
7509,2028224,Luis Martinez,PERSON,5,-0.9971,4,9,2022-04-14,Luis Martinez_4_9
7631,2028224,Oleksiy Pshemyskyi,PERSON,5,-0.9971,4,9,2022-04-14,Oleksiy Pshemyskyi_4_9
7632,2028224,Yulia Drozd,PERSON,5,-0.9971,4,9,2022-04-14,Yulia Drozd_4_9
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
884,2033521,Black Sea,LOC,0,-0.9995,1,7,2022-04-14,Black Sea_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
884,2033521,Black Sea,LOC,0,-0.9995,1,7,2022-04-14,Black Sea_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7633,2033521,the opening days,DATE,0,-0.9995,1,7,2022-04-14,the opening days_1_7
7634,2033521,Thursday,DATE,0,-0.9995,1,7,2022-04-14,Thursday_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
831,2033521,Ukrainian,GPE,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
850,2033521,Kyiv,PERSON,0,-0.9995,1,7,2022-04-14,Kyiv_1_7
869,2033521,Volodymyr Zelenskyy,PERSON,0,-0.9995,1,7,2022-04-14,Volodymyr Zelenskyy_1_7
4301,2033521,Ukrainians,NORP,0,-0.9995,1,7,2022-04-14,Ukrainians_1_7
7635,2033521,50 days,DATE,0,-0.9995,1,7,2022-04-14,50 days_1_7
842,2033521,Russians,NORP,0,-0.9995,1,7,2022-04-14,Russians_1_7
7636,2033521,five,CARDINAL,0,-0.9995,1,7,2022-04-14,five_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
7637,2033521,The Russian Defense Ministry,ORG,0,-0.9995,1,7,2022-04-14,The Russian Defense Ministry_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
7638,2033521,500,CARDINAL,0,-0.9995,1,7,2022-04-14,500_1_7
7639,2033521,16,CARDINAL,0,-0.9995,1,7,2022-04-14,16_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
880,2033521,the Black Sea,LOC,0,-0.9995,1,7,2022-04-14,the Black Sea_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
7640,2033521,its eighth week,DATE,0,-0.9995,1,7,2022-04-14,its eighth week_1_7
831,2033521,Ukrainian,GPE,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7641,2033521,the first days,DATE,0,-0.9995,1,7,2022-04-14,the first days_1_7
7642,2033521,Moskva,PERSON,0,-0.9995,1,7,2022-04-14,Moskva_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7643,2033521,Snake Island,GPE,0,-0.9995,1,7,2022-04-14,Snake Island_1_7
880,2033521,the Black Sea,LOC,0,-0.9995,1,7,2022-04-14,the Black Sea_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
6001,2033521,The Associated Press,ORG,0,-0.9995,1,7,2022-04-14,The Associated Press_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
865,2033521,Mariupol,GPE,0,-0.9995,1,7,2022-04-14,Mariupol_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
4301,2033521,Ukrainians,NORP,0,-0.9995,1,7,2022-04-14,Ukrainians_1_7
4251,2033521,the early days,DATE,0,-0.9995,1,7,2022-04-14,the early days_1_7
7644,2033521,Russian Defense Ministry,ORG,0,-0.9995,1,7,2022-04-14,Russian Defense Ministry_1_7
7645,2033521,Maj,PERSON,0,-0.9995,1,7,2022-04-14,Maj_1_7
7646,2033521,Igor Konashenkov,PERSON,0,-0.9995,1,7,2022-04-14,Igor Konashenkov_1_7
5981,2033521,Wednesday,DATE,0,-0.9995,1,7,2022-04-14,Wednesday_1_7
7647,2033521,"1,026",CARDINAL,0,-0.9995,1,7,2022-04-14,"1,026_1_7"
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7648,2033521,Vadym Denysenko,PERSON,0,-0.9995,1,7,2022-04-14,Vadym Denysenko_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
7649,2033521,Current Time TV,ORG,0,-0.9995,1,7,2022-04-14,Current Time TV_1_7
7081,2033521,today,DATE,0,-0.9995,1,7,2022-04-14,today_1_7
865,2033521,Mariupol,ORG,0,-0.9995,1,7,2022-04-14,Mariupol_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
865,2033521,Mariupol,ORG,0,-0.9995,1,7,2022-04-14,Mariupol_1_7
7650,2033521,dozens,CARDINAL,0,-0.9995,1,7,2022-04-14,dozens_1_7
4247,2033521,One,CARDINAL,0,-0.9995,1,7,2022-04-14,One_1_7
865,2033521,Mariupol,ORG,0,-0.9995,1,7,2022-04-14,Mariupol_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7651,2033521,"100,000",CARDINAL,0,-0.9995,1,7,2022-04-14,"100,000_1_7"
7652,2033521,David Beasley,PERSON,0,-0.9995,1,7,2022-04-14,David Beasley_1_7
7653,2033521,the U.N. World Food Program,ORG,0,-0.9995,1,7,2022-04-14,the U.N. World Food Program_1_7
847,2033521,AP,ORG,0,-0.9995,1,7,2022-04-14,AP_1_7
7634,2033521,Thursday,DATE,0,-0.9995,1,7,2022-04-14,Thursday_1_7
7654,2033521,Mariupol’s,ORG,0,-0.9995,1,7,2022-04-14,Mariupol’s_1_7
4299,2033521,this week,DATE,0,-0.9995,1,7,2022-04-14,this week_1_7
7655,2033521,"more than 10,000",CARDINAL,0,-0.9995,1,7,2022-04-14,"more than 10,000_1_7"
7656,2033521,"20,000",CARDINAL,0,-0.9995,1,7,2022-04-14,"20,000_1_7"
866,2033521,weeks,DATE,0,-0.9995,1,7,2022-04-14,weeks_1_7
865,2033521,Mariupol,ORG,0,-0.9995,1,7,2022-04-14,Mariupol_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
7066,2033521,Crimean Peninsula,LOC,0,-0.9995,1,7,2022-04-14,Crimean Peninsula_1_7
836,2033521,Donbas,GPE,0,-0.9995,1,7,2022-04-14,Donbas_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
7657,2033521,coming days,DATE,0,-0.9995,1,7,2022-04-14,coming days_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
836,2033521,Donbas,GPE,0,-0.9995,1,7,2022-04-14,Donbas_1_7
834,2033521,Moscow,GPE,0,-0.9995,1,7,2022-04-14,Moscow_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
836,2033521,Donbas,GPE,0,-0.9995,1,7,2022-04-14,Donbas_1_7
871,2033521,2014,DATE,0,-0.9995,1,7,2022-04-14,2014_1_7
7658,2033521,the same year,DATE,0,-0.9995,1,7,2022-04-14,the same year_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
870,2033521,Crimea,GPE,0,-0.9995,1,7,2022-04-14,Crimea_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
836,2033521,Donbas,GPE,0,-0.9995,1,7,2022-04-14,Donbas_1_7
7642,2033521,Moskva,ORG,0,-0.9995,1,7,2022-04-14,Moskva_1_7
7659,2033521,Maksym Marchenko,PERSON,0,-0.9995,1,7,2022-04-14,Maksym Marchenko_1_7
883,2033521,Odesa,GPE,0,-0.9995,1,7,2022-04-14,Odesa_1_7
880,2033521,the Black Sea,LOC,0,-0.9995,1,7,2022-04-14,the Black Sea_1_7
7660,2033521,Sevastopol,ORG,0,-0.9995,1,7,2022-04-14,Sevastopol_1_7
4301,2033521,Ukrainians,NORP,0,-0.9995,1,7,2022-04-14,Ukrainians_1_7
837,2033521,two,CARDINAL,0,-0.9995,1,7,2022-04-14,two_1_7
7661,2033521,Neptune,ORG,0,-0.9995,1,7,2022-04-14,Neptune_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
4250,2033521,Defense Ministry,ORG,0,-0.9995,1,7,2022-04-14,Defense Ministry_1_7
7661,2033521,Neptune,LOC,0,-0.9995,1,7,2022-04-14,Neptune_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
7662,2033521,Soviet,NORP,0,-0.9995,1,7,2022-04-14,Soviet_1_7
874,2033521,Washington,GPE,0,-0.9995,1,7,2022-04-14,Washington_1_7
7663,2033521,Center for Strategic and International Studies,ORG,0,-0.9995,1,7,2022-04-14,Center for Strategic and International Studies_1_7
7664,2033521,280 kilometers,QUANTITY,0,-0.9995,1,7,2022-04-14,280 kilometers_1_7
7665,2033521,175 miles,QUANTITY,0,-0.9995,1,7,2022-04-14,175 miles_1_7
7666,2033521,Slava,ORG,0,-0.9995,1,7,2022-04-14,Slava_1_7
7667,2033521,1979,DATE,0,-0.9995,1,7,2022-04-14,1979_1_7
7668,2033521,the Cold War,EVENT,0,-0.9995,1,7,2022-04-14,the Cold War_1_7
7669,2033521,Georgia,GPE,0,-0.9995,1,7,2022-04-14,Georgia_1_7
7670,2033521,Syria,GPE,0,-0.9995,1,7,2022-04-14,Syria_1_7
6018,2033521,the United States,GPE,0,-0.9995,1,7,2022-04-14,the United States_1_7
7668,2033521,the Cold War,EVENT,0,-0.9995,1,7,2022-04-14,the Cold War_1_7
7671,2033521,1989,DATE,0,-0.9995,1,7,2022-04-14,1989_1_7
7666,2033521,Slava,ORG,0,-0.9995,1,7,2022-04-14,Slava_1_7
7672,2033521,Malta,GPE,0,-0.9995,1,7,2022-04-14,Malta_1_7
7662,2033521,Soviet,NORP,0,-0.9995,1,7,2022-04-14,Soviet_1_7
7673,2033521,Mikhail Gorbachev,PERSON,0,-0.9995,1,7,2022-04-14,Mikhail Gorbachev_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
7674,2033521,George H.W. Bush,PERSON,0,-0.9995,1,7,2022-04-14,George H.W. Bush_1_7
7675,2033521,Maxim Gorky,PERSON,0,-0.9995,1,7,2022-04-14,Maxim Gorky_1_7
7634,2033521,Thursday,DATE,0,-0.9995,1,7,2022-04-14,Thursday_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
884,2033521,Black Sea,LOC,0,-0.9995,1,7,2022-04-14,Black Sea_1_7
7642,2033521,Moskva,ORG,0,-0.9995,1,7,2022-04-14,Moskva_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
7676,2033521,Yuriy Sak,PERSON,0,-0.9995,1,7,2022-04-14,Yuriy Sak_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
847,2033521,AP,ORG,0,-0.9995,1,7,2022-04-14,AP_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
848,2033521,U.S.,GPE,0,-0.9995,1,7,2022-04-14,U.S._1_7
7677,2033521,Jake Sullivan,PERSON,0,-0.9995,1,7,2022-04-14,Jake Sullivan_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
837,2033521,two,CARDINAL,0,-0.9995,1,7,2022-04-14,two_1_7
4247,2033521,One,CARDINAL,0,-0.9995,1,7,2022-04-14,One_1_7
7678,2033521,Sullivan,PERSON,0,-0.9995,1,7,2022-04-14,Sullivan_1_7
7679,2033521,the Economic Club of Washington,ORG,0,-0.9995,1,7,2022-04-14,the Economic Club of Washington_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
858,2033521,Feb. 24,DATE,0,-0.9995,1,7,2022-04-14,Feb. 24_1_7
867,2033521,thousands,CARDINAL,0,-0.9995,1,7,2022-04-14,thousands_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
6974,2033521,millions,CARDINAL,0,-0.9995,1,7,2022-04-14,millions_1_7
7680,2033521,the International Monetary Fund,ORG,0,-0.9995,1,7,2022-04-14,the International Monetary Fund_1_7
7634,2033521,Thursday,DATE,0,-0.9995,1,7,2022-04-14,Thursday_1_7
7681,2033521,143,CARDINAL,0,-0.9995,1,7,2022-04-14,143_1_7
7634,2033521,Thursday,DATE,0,-0.9995,1,7,2022-04-14,Thursday_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
833,2033521,Ukraine,GPE,0,-0.9995,1,7,2022-04-14,Ukraine_1_7
837,2033521,two,CARDINAL,0,-0.9995,1,7,2022-04-14,two_1_7
7682,2033521,some 11 kilometers,QUANTITY,0,-0.9995,1,7,2022-04-14,some 11 kilometers_1_7
7683,2033521,7 miles,QUANTITY,0,-0.9995,1,7,2022-04-14,7 miles_1_7
7684,2033521,Klimovo,GPE,0,-0.9995,1,7,2022-04-14,Klimovo_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
7685,2033521,Bryansk,GPE,0,-0.9995,1,7,2022-04-14,Bryansk_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
7686,2033521,Investigative Committee,ORG,0,-0.9995,1,7,2022-04-14,Investigative Committee_1_7
7687,2033521,seven,CARDINAL,0,-0.9995,1,7,2022-04-14,seven_1_7
832,2033521,Russia,GPE,0,-0.9995,1,7,2022-04-14,Russia_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
7685,2033521,Bryansk,GPE,0,-0.9995,1,7,2022-04-14,Bryansk_1_7
7688,2033521,Earlier this month,DATE,0,-0.9995,1,7,2022-04-14,Earlier this month_1_7
831,2033521,Ukrainian,NORP,0,-0.9995,1,7,2022-04-14,Ukrainian_1_7
850,2033521,Kyiv,PERSON,0,-0.9995,1,7,2022-04-14,Kyiv_1_7
838,2033521,Russian,NORP,0,-0.9995,1,7,2022-04-14,Russian_1_7
