article_id,tweet_id,parent_id,entity,entity_type,cluster,topic,sentiment,timestamp
1227715,1227715_733_1352412359592210434,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:20+0000
1227715,1227715_733_976508913041502209,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:55:50+0000
1227715,1227715_733_976508913041502209,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:49+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:15+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:50+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:57:30+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:58:04+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:15+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:50+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:57:30+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:58:04+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:15+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:56:50+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:57:30+0000
1227715,1227715_733_1352235653849870338,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:58:04+0000
1227715,1227715_733_384445020,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T18:58:05+0000
1227715,1227715_733_829103655076904960,1227715_733,DonaldJTrumpJr Remove Secret Service,PERSON,7,7,-0.5423,2022-04-04T18:58:19+0000
1227715,1227715_733_1389245791387127817,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.128,2022-04-04T18:58:20+0000
1227715,1227715_733_105177260,1227715_733,DonaldJTrumpJr Dude,PERSON,7,7,-0.6908,2022-04-04T18:59:01+0000
1227715,1227715_733_2845651238,1227715_733,DonaldJTrumpJr Garbage,PERSON,7,7,-0.4939,2022-04-04T18:59:20+0000
1227715,1227715_733_2845651238,1227715_733,America,GPE,7,7,-0.4939,2022-04-04T18:59:20+0000
1227715,1227715_733_1304622515407462402,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T18:59:21+0000
1227715,1227715_733_1304622515407462402,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-05T05:12:48+0000
1227715,1227715_733_357738178,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T18:59:40+0000
1227715,1227715_733_174945709,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T18:59:54+0000
1227715,1227715_733_174945709,1227715_733,HunterBiden,GPE,7,7,0.3818,2022-04-04T18:59:54+0000
1227715,1227715_733_174945709,1227715_733,HunterBiden BidenCrimeFamily,ORG,7,7,0.3818,2022-04-04T18:59:54+0000
1227715,1227715_733_1346205742601297920,1227715_733,DonaldJTrumpJr Imagine,ORG,7,7,0.5267,2022-04-04T19:00:05+0000
1227715,1227715_733_2429810941,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:00:10+0000
1227715,1227715_733_819180421292425220,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:00:20+0000
1227715,1227715_733_819180421292425220,1227715_733,DJTRUMP,ORG,7,7,0.3818,2022-04-04T19:00:20+0000
1227715,1227715_733_819180421292425220,1227715_733,Jan Families,PERSON,7,7,0.3818,2022-04-04T19:00:20+0000
1227715,1227715_733_2888965478,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:00:29+0000
1227715,1227715_733_4064472502,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.8689,2022-04-04T19:00:35+0000
1227715,1227715_733_4064472502,1227715_733,Capitol,ORG,7,7,-0.8689,2022-04-04T19:00:35+0000
1227715,1227715_733_864629014580916224,1227715_733,DonaldJTrumpJr Jr,PERSON,7,7,-0.5437,2022-04-04T19:00:37+0000
1227715,1227715_733_864629014580916224,1227715_733,Irony,ORG,7,7,-0.5437,2022-04-04T19:00:37+0000
1227715,1227715_733_864629014580916224,1227715_733,Jr,PERSON,7,7,-0.5437,2022-04-04T19:00:37+0000
1227715,1227715_733_864629014580916224,1227715_733,FYI,ORG,7,7,-0.5437,2022-04-04T19:00:37+0000
1227715,1227715_733_709457666725163008,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:00:43+0000
1227715,1227715_733_1324121927061925888,1227715_733,DonaldJTrumpJr Pennies,ORG,7,7,0.0,2022-04-04T19:00:51+0000
1227715,1227715_733_1268206883929837568,1227715_733,DonaldJTrumpJr Cool Joe,PERSON,7,7,0.3182,2022-04-04T19:00:52+0000
1227715,1227715_733_1312037947491913735,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.7184,2022-04-04T19:00:52+0000
1227715,1227715_733_1312037947491913735,1227715_733,idiot jr co,PERSON,7,7,-0.7184,2022-04-04T19:00:52+0000
1227715,1227715_733_818310207327481857,1227715_733,Grifter Family Contagious Verbal,PERSON,7,7,-0.7378,2022-04-04T19:00:55+0000
1227715,1227715_733_2247883146,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:00:55+0000
1227715,1227715_733_2247883146,1227715_733,American,NORP,7,7,0.3818,2022-04-04T19:00:55+0000
1227715,1227715_733_777683430305849344,1227715_733,DonaldJTrumpJr OMFC jr,PERSON,7,7,0.0,2022-04-04T19:01:03+0000
1227715,1227715_733_777683430305849344,1227715_733,Whitehouse,ORG,7,7,0.0,2022-04-04T19:01:03+0000
1227715,1227715_733_1481653793934643204,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.4767,2022-04-04T19:01:25+0000
1227715,1227715_733_18040061,1227715_733,DonaldJTrumpJr Jr,PERSON,7,7,-0.5719,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr Hey Cokehead,PERSON,7,7,0.0,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr Hey Cokehead,PERSON,7,7,0.0,2022-04-04T19:03:24+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr Hey Cokehead,PERSON,7,7,0.0,2022-04-04T19:05:20+0000
1227715,1227715_733_898810754,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.4215,2022-04-04T19:01:43+0000
1227715,1227715_733_22446363,1227715_733,DonaldJTrumpJr Seriously Dude,PERSON,7,7,-0.1779,2022-04-04T19:02:03+0000
1227715,1227715_733_1362871810606460930,1227715_733,DonaldJTrumpJr,ORG,7,7,0.6249,2022-04-04T19:02:10+0000
1227715,1227715_733_1362871810606460930,1227715_733,DonaldJTrumpJr,ORG,7,7,0.6249,2022-04-04T22:47:01+0000
1227715,1227715_733_1504883837905428482,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:02:12+0000
1227715,1227715_733_1504883837905428482,1227715_733,California,GPE,7,7,0.0,2022-04-04T19:02:12+0000
1227715,1227715_733_759743577568243713,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.1027,2022-04-04T19:02:27+0000
1227715,1227715_733_3222507643,1227715_733,DonaldJTrumpJr,PERSON,7,7,-0.3182,2022-04-04T19:02:27+0000
1227715,1227715_733_911848712,1227715_733,DonaldJTrumpJr Look,PERSON,7,7,0.296,2022-04-04T19:02:42+0000
1227715,1227715_733_482440005,1227715_733,DonaldJTrumpJr Ok Junior,ORG,7,7,0.296,2022-04-04T19:03:06+0000
1227715,1227715_733_835175781483470848,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:03:14+0000
1227715,1227715_733_5753932,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:03:19+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:03:24+0000
1227715,1227715_733_1357022803120123904,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:05:20+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.6124,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.6124,2022-04-04T19:03:24+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.6124,2022-04-04T19:05:20+0000
1227715,1227715_733_1357022803120123904,1227715_733,Washington Post,ORG,7,7,0.6124,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,Washington Post,ORG,7,7,0.6124,2022-04-04T19:03:24+0000
1227715,1227715_733_1357022803120123904,1227715_733,Washington Post,ORG,7,7,0.6124,2022-04-04T19:05:20+0000
1227715,1227715_733_2209352623,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.3818,2022-04-04T19:03:24+0000
1227715,1227715_733_2352676344,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.6369,2022-04-04T19:03:53+0000
1227715,1227715_733_1273612436726321156,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:03:57+0000
1227715,1227715_733_1273612436726321156,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T23:26:57+0000
1227715,1227715_733_560765705,1227715_733,DonaldJTrumpJr Valuable,ORG,7,7,0.4767,2022-04-04T19:04:08+0000
1227715,1227715_733_560765705,1227715_733,China,GPE,7,7,0.4767,2022-04-04T19:04:08+0000
1227715,1227715_733_560765705,1227715_733,Iran,GPE,7,7,0.4767,2022-04-04T19:04:08+0000
1227715,1227715_733_3394576274,1227715_733,DonaldJTrumpJr Dude,PERSON,7,7,0.0,2022-04-04T19:04:08+0000
1227715,1227715_733_838050914703269888,1227715_733,DonaldJTrumpJr,ORG,7,7,0.34,2022-04-04T19:04:18+0000
1227715,1227715_733_780762798372421632,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:04:33+0000
1227715,1227715_733_780762798372421632,1227715_733,Glass,PERSON,7,7,0.0,2022-04-04T19:04:33+0000
1227715,1227715_733_1499628787352309764,1227715_733,DonaldJTrumpJr,ORG,7,7,0.296,2022-04-04T19:04:36+0000
1227715,1227715_733_30448727,1227715_733,DonaldJTrumpJr Boooyyy,PERSON,7,7,-0.3885,2022-04-04T19:05:15+0000
1227715,1227715_733_30448727,1227715_733,DRAG,ORG,7,7,-0.3885,2022-04-04T19:05:15+0000
1227715,1227715_733_1257711468,1227715_733,DonaldJTrumpJr Enjoy,PERSON,7,7,0.4939,2022-04-04T19:05:19+0000
1227715,1227715_733_1257711468,1227715_733,Tick,PERSON,7,7,0.4939,2022-04-04T19:05:19+0000
1227715,1227715_733_1257711468,1227715_733,IRHjgWVEdY,GPE,7,7,0.4939,2022-04-04T19:05:19+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.0,2022-04-04T19:01:35+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.0,2022-04-04T19:03:24+0000
1227715,1227715_733_1357022803120123904,1227715_733,Cokehead,PERSON,7,7,0.0,2022-04-04T19:05:20+0000
1227715,1227715_733_1157057065766019073,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:05:37+0000
1227715,1227715_733_1508810324627046406,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:05:49+0000
1227715,1227715_733_1508810324627046406,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:07:15+0000
1227715,1227715_733_42941657,1227715_733,DonaldJTrumpJr Seriously STFU,PERSON,7,7,-0.1779,2022-04-04T19:05:52+0000
1227715,1227715_733_1150084134817161216,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:05:53+0000
1227715,1227715_733_1150084134817161216,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:07:26+0000
1227715,1227715_733_1216825651,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:05:58+0000
1227715,1227715_733_1319086217728806912,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:06:03+0000
1227715,1227715_733_1177571755541630976,1227715_733,DonaldJTrumpJr Coke,PERSON,7,7,0.0,2022-04-04T19:06:29+0000
1227715,1227715_733_2401619773,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,Secret Service,ORG,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,Eric Bevis Butthole,PERSON,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,Tiffany hideaway golf,ORG,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,York,ORG,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,Trumps,PERSON,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2401619773,1227715_733,Jerk,PERSON,7,7,-0.1027,2022-04-04T19:06:43+0000
1227715,1227715_733_2950424062,1227715_733,DonaldJTrumpJr Unbelievable,ORG,7,7,0.2023,2022-04-04T19:06:57+0000
1227715,1227715_733_1451568522300117007,1227715_733,DonaldJTrumpJr Disgusting,PERSON,7,7,-0.5267,2022-04-04T19:07:06+0000
1227715,1227715_733_1382330306,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:07:08+0000
1227715,1227715_733_3240040266,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:07:10+0000
1227715,1227715_733_1508810324627046406,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:05:49+0000
1227715,1227715_733_1508810324627046406,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:07:15+0000
1227715,1227715_733_1151476888956747776,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:07:15+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr Truth Social,ORG,7,7,-0.5106,2022-04-04T19:07:48+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr Truth Social,ORG,7,7,-0.5106,2022-04-04T19:09:42+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr Truth Social,ORG,7,7,-0.5106,2022-04-05T04:18:18+0000
1227715,1227715_733_1071954805,1227715_733,DonaldJTrumpJr Izzat,PERSON,7,7,0.9153,2022-04-04T19:07:55+0000
1227715,1227715_733_1071954805,1227715_733,Enjoy,GPE,7,7,0.9153,2022-04-04T19:07:55+0000
1227715,1227715_733_1434681047044722693,1227715_733,DonaldJTrumpJr county,PERSON,7,7,0.7906,2022-04-04T19:07:56+0000
1227715,1227715_733_2512238444,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:08:05+0000
1227715,1227715_733_941789413,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:08:13+0000
1227715,1227715_733_941789413,1227715_733,Vanky,PERSON,7,7,0.0,2022-04-04T19:08:13+0000
1227715,1227715_733_3944531,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:08:14+0000
1227715,1227715_733_1428407199328464905,1227715_733,DonaldJTrumpJr Secret Service,ORG,7,7,-0.4215,2022-04-04T19:08:39+0000
1227715,1227715_733_1428407199328464905,1227715_733,American,NORP,7,7,-0.4215,2022-04-04T19:08:39+0000
1227715,1227715_733_1347385027651244033,1227715_733,DonaldJTrumpJr Seriously Cokey,PERSON,7,7,-0.7196,2022-04-04T19:08:40+0000
1227715,1227715_733_1279475958467223552,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.6808,2022-04-04T19:08:53+0000
1227715,1227715_733_1291196854412226560,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.5267,2022-04-04T19:09:00+0000
1227715,1227715_733_1476029040477757444,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:09:17+0000
1227715,1227715_733_1476029040477757444,1227715_733,Circle Psaki,PERSON,7,7,0.0,2022-04-04T19:09:17+0000
1227715,1227715_733_1040789975455944704,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.7184,2022-04-04T19:09:24+0000
1227715,1227715_733_2502674014,1227715_733,DonaldJTrumpJr,ORG,7,7,0.4019,2022-04-04T19:09:25+0000
1227715,1227715_733_2502674014,1227715_733,Obama,PERSON,7,7,0.4019,2022-04-04T19:09:25+0000
1227715,1227715_733_1498084631178092548,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.1027,2022-04-04T19:09:35+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.6597,2022-04-04T19:07:48+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.6597,2022-04-04T19:09:42+0000
1227715,1227715_733_1472661660229849096,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.6597,2022-04-05T04:18:18+0000
1227715,1227715_733_272080558,1227715_733,DonaldJTrumpJr Make Big,PERSON,7,7,-0.1027,2022-04-04T19:10:05+0000
1227715,1227715_733_1313272639436337153,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:10:12+0000
1227715,1227715_733_3123386545,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:10:16+0000
1227715,1227715_733_1374458531034718218,1227715_733,DonaldJTrumpJr,ORG,7,7,0.34,2022-04-04T19:10:23+0000
1227715,1227715_733_1177307955957420032,1227715_733,DonaldJTrumpJr,ORG,7,7,0.6808,2022-04-04T19:10:24+0000
1227715,1227715_733_826252454735994881,1227715_733,DonaldJTrumpJr,ORG,7,7,0.2023,2022-04-04T19:10:42+0000
1227715,1227715_733_826252454735994881,1227715_733,safaris,PERSON,7,7,0.2023,2022-04-04T19:10:42+0000
1227715,1227715_733_826252454735994881,1227715_733,China,GPE,7,7,0.2023,2022-04-04T19:10:42+0000
1227715,1227715_733_826252454735994881,1227715_733,Saudi,NORP,7,7,0.2023,2022-04-04T19:10:42+0000
1227715,1227715_733_826252454735994881,1227715_733,Keep,PERSON,7,7,0.2023,2022-04-04T19:10:42+0000
1227715,1227715_733_376849064,1227715_733,DonaldJTrumpJr HA HA HA HA HA HA HA HA HA HA HA HA HA,PERSON,7,7,0.9904,2022-04-04T19:10:49+0000
1227715,1227715_733_2983947452,1227715_733,DonaldJTrumpJr Prove,PERSON,7,7,0.0,2022-04-04T19:10:58+0000
1227715,1227715_733_65064806,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:10:58+0000
1227715,1227715_733_1250892594231590912,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.2885,2022-04-04T19:11:07+0000
1227715,1227715_733_1250892594231590912,1227715_733,FREE,ORG,7,7,-0.2885,2022-04-04T19:11:07+0000
1227715,1227715_733_486711892,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:11:46+0000
1227715,1227715_733_1165419834399547392,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:12:27+0000
1227715,1227715_733_3133798158,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.1027,2022-04-04T19:12:39+0000
1227715,1227715_733_780609528563851265,1227715_733,DonaldJTrumpJr Secret Service,ORG,7,7,0.5859,2022-04-04T19:12:51+0000
1227715,1227715_733_94252226,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:13:25+0000
1227715,1227715_733_1171896801382850561,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:13:35+0000
1227715,1227715_733_1171896801382850561,1227715_733,Cocaine,ORG,7,7,0.0,2022-04-04T19:13:35+0000
1227715,1227715_733_1084767951021137921,1227715_733,DonaldJTrumpJr,ORG,7,7,0.34,2022-04-04T19:13:54+0000
1227715,1227715_733_1084767951021137921,1227715_733,Jr,PERSON,7,7,0.34,2022-04-04T19:13:54+0000
1227715,1227715_733_1084767951021137921,1227715_733,Jr,PERSON,7,7,0.34,2022-04-04T19:13:54+0000
1227715,1227715_733_1084767951021137921_1509651405384073222,1227715_733_1084767951021137921,DonaldJTrumpJr,PERSON,7,7,-0.8271,2022-04-04T19:18:36+0000
1227715,1227715_733_1084767951021137921_1509651405384073222,1227715_733_1084767951021137921,Trumps,PERSON,7,7,-0.8271,2022-04-04T19:18:36+0000
1227715,1227715_733_882626524926451712,1227715_733,DonaldJTrumpJr Protect,ORG,7,7,0.4939,2022-04-04T19:14:14+0000
1227715,1227715_733_882626524926451712,1227715_733,China,GPE,7,7,0.4939,2022-04-04T19:14:14+0000
1227715,1227715_733_25209311,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.2023,2022-04-04T19:14:15+0000
1227715,1227715_733_1469995720811896832,1227715_733,DonaldJTrumpJr,ORG,7,7,0.4404,2022-04-04T19:14:18+0000
1227715,1227715_733_796882130940915712,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:14:45+0000
1227715,1227715_733_331773969,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:15:00+0000
1227715,1227715_733_755810738296459265,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.4215,2022-04-04T19:15:04+0000
1227715,1227715_733_1348162274956095489,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:15:11+0000
1227715,1227715_733_1348162274956095489,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:35:24+0000
1227715,1227715_733_1484025365689479168,1227715_733,DonaldJTrumpJr,PERSON,7,7,-0.2023,2022-04-04T19:15:11+0000
1227715,1227715_733_1061447827518308352,1227715_733,DonaldJTrumpJr Secret Service,ORG,7,7,0.5106,2022-04-04T19:15:16+0000
1227715,1227715_733_1061447827518308352,1227715_733,Mio,NORP,7,7,0.5106,2022-04-04T19:15:16+0000
1227715,1227715_733_1001254470800424960,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:15:32+0000
1227715,1227715_733_1090588609,1227715_733,DonaldJTrumpJr,ORG,7,7,0.3818,2022-04-04T19:15:45+0000
1227715,1227715_733_829409215840083968,1227715_733,DonaldJTrumpJr Secret Service,ORG,7,7,-0.34,2022-04-04T19:15:58+0000
1227715,1227715_733_829409215840083968,1227715_733,Trumps,PERSON,7,7,-0.34,2022-04-04T19:15:58+0000
1227715,1227715_733_829409215840083968_1467399847766548481,1227715_733_829409215840083968,DonaldJTrumpJr,ORG,7,7,-0.5574,2022-04-04T19:17:02+0000
1227715,1227715_733_390955810,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:16:28+0000
1227715,1227715_733_164577118,1227715_733,DonaldJTrumpJr Jr,PERSON,7,7,0.0,2022-04-04T19:16:52+0000
1227715,1227715_733_1481977723727851523,1227715_733,DonaldJTrumpJr Ztrump,PERSON,7,7,0.3182,2022-04-04T19:17:03+0000
1227715,1227715_733_2687059302,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:17:24+0000
1227715,1227715_733_1144993571390545922,1227715_733,DonaldJTrumpJr Dude Glasshouse,PERSON,7,7,0.0,2022-04-04T19:17:27+0000
1227715,1227715_733_2572929028,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.8301,2022-04-04T19:17:53+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.25,2022-04-04T19:18:47+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.25,2022-04-04T19:21:23+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.25,2022-04-04T19:22:35+0000
1227715,1227715_733_338626107,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:18:48+0000
1227715,1227715_733_338626107,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:21:00+0000
1227715,1227715_733_1460140148574892033,1227715_733,DonaldJTrumpJr Must,PERSON,7,7,0.4215,2022-04-04T19:18:50+0000
1227715,1227715_733_1215359255710179330,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:19:21+0000
1227715,1227715_733_882248604248756225,1227715_733,DonaldJTrumpJr Sit Junior,ORG,7,7,-0.2732,2022-04-04T19:19:36+0000
1227715,1227715_733_872484427,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.5423,2022-04-04T19:20:07+0000
1227715,1227715_733_1467476059104948225,1227715_733,DonaldJTrumpJr,ORG,7,7,0.0,2022-04-04T19:20:07+0000
1227715,1227715_733_2493404027,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.2023,2022-04-04T19:20:36+0000
1227715,1227715_733_2493404027,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.2023,2022-04-04T23:00:21+0000
1227715,1227715_733_2493404027,1227715_733,Covid Glass,PERSON,7,7,-0.2023,2022-04-04T19:20:36+0000
1227715,1227715_733_2493404027,1227715_733,Covid Glass,PERSON,7,7,-0.2023,2022-04-04T23:00:21+0000
1227715,1227715_733_2493404027,1227715_733,TraitorTot,ORG,7,7,-0.2023,2022-04-04T19:20:36+0000
1227715,1227715_733_2493404027,1227715_733,TraitorTot,ORG,7,7,-0.2023,2022-04-04T23:00:21+0000
1227715,1227715_733_1339694631521542152,1227715_733,DonaldJTrumpJr American tax dollars,ORG,7,7,-0.5267,2022-04-04T19:20:45+0000
1227715,1227715_733_338626107,1227715_733,White House,ORG,7,7,0.0,2022-04-04T19:18:48+0000
1227715,1227715_733_338626107,1227715_733,White House,ORG,7,7,0.0,2022-04-04T19:21:00+0000
1227715,1227715_733_250497783,1227715_733,DonaldJTrumpJr,ORG,7,7,0.7506,2022-04-04T19:21:07+0000
1227715,1227715_733_250497783,1227715_733,DonaldJTrumpJr,ORG,7,7,0.7506,2022-04-04T19:23:49+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.0865,2022-04-04T19:18:47+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.0865,2022-04-04T19:21:23+0000
1227715,1227715_733_1503470242063953924,1227715_733,DonaldJTrumpJr,ORG,7,7,-0.0865,2022-04-04T19:22:35+0000
1227715,1227715_733_1503470242063953924,1227715_733,Kinda,GPE,7,7,-0.0865,2022-04-04T19:18:47+0000
1227715,1227715_733_1503470242063953924,1227715_733,Kinda,GPE,7,7,-0.0865,2022-04-04T19:21:23+0000
1227715,1227715_733_1503470242063953924,1227715_733,Kinda,GPE,7,7,-0.0865,2022-04-04T19:22:35+0000
1227715,1227715_733_257073679,1227715_733,DonaldJTrumpJr,PERSON,7,7,0.0,2022-04-04T19:22:02+0000
